"","Age","M.F","Country","TimeMin"
"25097",31,"F","USA",320.966666666667
"25098",51,"M","USA",320.983333333333
"25099",33,"F","USA",321
"25100",61,"M","KOR",321
"25101",44,"M","USA",321.016666666667
"25102",32,"F","USA",321.066666666667
"25103",42,"F","USA",321.1
"25104",53,"M","USA",321.133333333333
"25105",62,"M","KOR",321.133333333333
"25106",26,"M","USA",321.15
"25107",23,"F","USA",321.166666666667
"25108",62,"M","USA",321.183333333333
"25109",61,"F","USA",321.216666666667
"25110",35,"M","USA",321.233333333333
"25111",51,"F","USA",321.316666666667
"25112",40,"F","USA",321.333333333333
"25113",27,"F","USA",321.35
"25114",40,"M","CHN",321.383333333333
"25115",67,"M","USA",321.383333333333
"25116",19,"F","USA",321.4
"25117",26,"F","USA",321.466666666667
"25118",39,"M","USA",321.516666666667
"25119",27,"F","USA",321.533333333333
"25120",42,"F","USA",321.55
"25121",31,"F","USA",321.566666666667
"25122",43,"M","USA",321.616666666667
"25123",62,"M","ITA",321.633333333333
"25124",32,"F","ITA",321.633333333333
"25125",46,"M","IRL",321.666666666667
"25126",46,"M","USA",321.683333333333
"25127",40,"F","GBR",321.733333333333
"25128",34,"M","USA",321.733333333333
"25129",58,"M","USA",321.75
"25130",39,"F","USA",321.8
"25131",28,"F","USA",321.8
"25132",27,"F","USA",321.8
"25133",38,"M","USA",321.833333333333
"25134",58,"F","USA",321.833333333333
"25135",40,"F","USA",321.85
"25136",54,"M","USA",321.85
"25137",46,"F","USA",321.85
"25138",37,"F","USA",321.866666666667
"25139",29,"M","USA",321.9
"25140",42,"M","USA",321.933333333333
"25141",28,"F","USA",321.95
"25142",31,"M","USA",322.033333333333
"25143",23,"F","USA",322.05
"25144",39,"F","USA",322.05
"25145",41,"F","USA",322.1
"25146",60,"M","USA",322.1
"25147",42,"F","USA",322.116666666667
"25148",54,"F","USA",322.183333333333
"25149",64,"M","USA",322.183333333333
"25150",67,"M","USA",322.183333333333
"25151",56,"F","USA",322.216666666667
"25152",64,"M","USA",322.216666666667
"25153",22,"F","USA",322.366666666667
"25154",37,"M","USA",322.4
"25155",45,"M","USA",322.433333333333
"25156",45,"F","USA",322.516666666667
"25157",47,"M","USA",322.516666666667
"25158",33,"M","USA",322.55
"25159",20,"F","USA",322.583333333333
"25160",20,"M","USA",322.616666666667
"25161",21,"M","USA",322.616666666667
"25162",34,"F","USA",322.7
"25163",46,"F","USA",322.716666666667
"25164",30,"F","USA",322.716666666667
"25165",66,"M","CAN",322.733333333333
"25166",72,"M","USA",322.766666666667
"25167",22,"F","USA",322.783333333333
"25168",39,"F","USA",322.783333333333
"25169",33,"F","USA",322.816666666667
"25170",66,"M","USA",322.833333333333
"25171",58,"F","USA",322.85
"25172",23,"F","USA",322.866666666667
"25173",61,"F","USA",322.866666666667
"25174",55,"M","ITA",322.883333333333
"25175",25,"F","USA",322.883333333333
"25176",25,"F","USA",322.883333333333
"25177",33,"F","USA",322.9
"25178",29,"F","USA",322.933333333333
"25179",37,"M","USA",322.966666666667
"25180",59,"M","USA",322.983333333333
"25181",70,"M","CAN",323
"25182",71,"M","ITA",323.016666666667
"25183",40,"F","USA",323.016666666667
"25184",42,"F","USA",323.033333333333
"25185",33,"F","USA",323.033333333333
"25186",53,"M","USA",323.05
"25187",53,"F","USA",323.066666666667
"25188",53,"M","USA",323.066666666667
"25189",40,"F","USA",323.083333333333
"25190",32,"M","USA",323.116666666667
"25191",46,"M","USA",323.116666666667
"25192",64,"M","USA",323.166666666667
"25193",29,"M","USA",323.166666666667
"25194",29,"F","USA",323.2
"25195",39,"F","USA",323.283333333333
"25196",30,"F","USA",323.3
"25197",25,"F","USA",323.316666666667
"25198",20,"F","USA",323.316666666667
"25199",39,"M","USA",323.316666666667
"25200",40,"M","USA",323.4
"25201",60,"M","USA",323.466666666667
"25202",44,"F","USA",323.483333333333
"25203",25,"M","USA",323.516666666667
"25204",28,"F","USA",323.516666666667
"25205",71,"M","CAN",323.55
"25206",47,"M","USA",323.566666666667
"25207",62,"M","RSA",323.616666666667
"25208",62,"F","AUS",323.633333333333
"25209",48,"F","USA",323.65
"25210",37,"F","USA",323.7
"25211",45,"M","USA",323.716666666667
"25212",28,"F","USA",323.716666666667
"25213",23,"F","USA",323.716666666667
"25214",30,"F","USA",323.783333333333
"25215",28,"M","USA",323.8
"25216",34,"M","USA",323.816666666667
"25217",38,"M","USA",323.866666666667
"25218",35,"M","USA",323.9
"25219",24,"F","USA",323.9
"25220",44,"F","CAN",323.983333333333
"25221",59,"M","USA",324.066666666667
"25222",32,"F","USA",324.066666666667
"25223",65,"M","USA",324.066666666667
"25224",71,"M","GER",324.083333333333
"25225",52,"F","GER",324.083333333333
"25226",55,"F","USA",324.116666666667
"25227",54,"M","SUI",324.15
"25228",52,"F","USA",324.183333333333
"25229",54,"M","USA",324.2
"25230",66,"F","USA",324.2
"25231",61,"M","USA",324.25
"25232",26,"F","USA",324.266666666667
"25233",50,"F","USA",324.283333333333
"25234",47,"F","CAN",324.283333333333
"25235",29,"F","USA",324.3
"25236",57,"M","USA",324.316666666667
"25237",33,"M","USA",324.316666666667
"25238",62,"F","USA",324.4
"25239",30,"M","USA",324.416666666667
"25240",68,"F","USA",324.45
"25241",42,"F","USA",324.466666666667
"25242",42,"F","USA",324.466666666667
"25243",24,"F","USA",324.466666666667
"25244",68,"M","USA",324.483333333333
"25245",44,"F","USA",324.533333333333
"25246",45,"M","USA",324.6
"25247",35,"M","USA",324.616666666667
"25248",26,"F","USA",324.633333333333
"25249",45,"F","GBR",324.65
"25250",34,"F","USA",324.65
"25251",40,"M","USA",324.666666666667
"25252",55,"M","USA",324.683333333333
"25253",49,"F","SUI",324.716666666667
"25254",27,"F","USA",324.733333333333
"25255",65,"F","USA",324.733333333333
"25256",38,"M","USA",324.766666666667
"25257",38,"F","USA",324.766666666667
"25258",60,"M","MEX",324.8
"25259",43,"F","USA",324.8
"25260",65,"F","USA",324.833333333333
"25261",39,"F","USA",324.85
"25262",32,"M","USA",324.866666666667
"25263",37,"F","USA",324.883333333333
"25264",46,"F","USA",325
"25265",49,"F","USA",325.05
"25266",66,"M","CAN",325.066666666667
"25267",27,"F","USA",325.116666666667
"25268",47,"M","USA",325.116666666667
"25269",46,"F","USA",325.116666666667
"25270",54,"M","IND",325.15
"25271",35,"M","USA",325.166666666667
"25272",49,"F","USA",325.216666666667
"25273",34,"F","USA",325.216666666667
"25274",50,"M","USA",325.233333333333
"25275",28,"M","USA",325.283333333333
"25276",53,"F","USA",325.3
"25277",59,"M","USA",325.3
"25278",24,"F","USA",325.333333333333
"25279",22,"F","USA",325.366666666667
"25280",31,"F","USA",325.366666666667
"25281",65,"M","USA",325.383333333333
"25282",24,"F","USA",325.383333333333
"25283",26,"M","USA",325.383333333333
"25284",38,"F","USA",325.45
"25285",63,"M","USA",325.45
"25286",58,"F","USA",325.466666666667
"25287",45,"M","USA",325.483333333333
"25288",53,"M","USA",325.483333333333
"25289",51,"M","KOR",325.483333333333
"25290",44,"F","KOR",325.5
"25291",57,"M","SVK",325.5
"25292",53,"M","USA",325.516666666667
"25293",27,"F","USA",325.533333333333
"25294",56,"F","USA",325.566666666667
"25295",21,"M","USA",325.616666666667
"25296",31,"M","USA",325.683333333333
"25297",38,"M","USA",325.683333333333
"25298",42,"M","USA",325.7
"25299",38,"F","USA",325.716666666667
"25300",33,"F","USA",325.716666666667
"25301",73,"M","USA",325.783333333333
"25302",70,"M","USA",325.8
"25303",36,"F","USA",325.8
"25304",37,"F","USA",325.8
"25305",35,"M","USA",325.866666666667
"25306",42,"F","CAN",325.866666666667
"25307",29,"F","USA",325.866666666667
"25308",51,"M","USA",325.883333333333
"25309",38,"F","USA",325.916666666667
"25310",26,"F","USA",325.933333333333
"25311",46,"M","USA",325.95
"25312",47,"F","USA",326.016666666667
"25313",26,"F","USA",326.066666666667
"25314",50,"F","USA",326.066666666667
"25315",26,"F","USA",326.066666666667
"25316",34,"F","USA",326.083333333333
"25317",58,"M","USA",326.083333333333
"25318",61,"M","USA",326.133333333333
"25319",61,"F","USA",326.133333333333
"25320",24,"F","USA",326.2
"25321",26,"F","USA",326.2
"25322",52,"M","KOR",326.2
"25323",60,"F","USA",326.216666666667
"25324",35,"M","USA",326.25
"25325",49,"M","USA",326.25
"25326",60,"M","USA",326.283333333333
"25327",54,"F","AUT",326.333333333333
"25328",35,"F","USA",326.333333333333
"25329",29,"F","USA",326.333333333333
"25330",69,"F","USA",326.333333333333
"25331",63,"M","NZL",326.333333333333
"25332",75,"F","USA",326.35
"25333",33,"F","USA",326.366666666667
"25334",28,"F","USA",326.366666666667
"25335",58,"F","MAR",326.366666666667
"25336",50,"F","USA",326.366666666667
"25337",50,"F","USA",326.366666666667
"25338",50,"M","USA",326.416666666667
"25339",32,"M","USA",326.45
"25340",52,"M","USA",326.466666666667
"25341",41,"M","USA",326.483333333333
"25342",41,"M","USA",326.483333333333
"25343",46,"M","USA",326.5
"25344",55,"F","CHN",326.516666666667
"25345",63,"M","CAN",326.533333333333
"25346",38,"F","USA",326.55
"25347",44,"F","USA",326.583333333333
"25348",74,"M","USA",326.616666666667
"25349",37,"F","USA",326.633333333333
"25350",24,"M","USA",326.65
"25351",40,"F","USA",326.683333333333
"25352",43,"M","USA",326.7
"25353",41,"M","CAN",326.7
"25354",34,"M","USA",326.716666666667
"25355",47,"M","USA",326.766666666667
"25356",59,"M","USA",326.766666666667
"25357",23,"M","USA",326.766666666667
"25358",47,"F","USA",326.833333333333
"25359",27,"M","USA",326.833333333333
"25360",30,"F","USA",326.85
"25361",32,"M","USA",326.933333333333
"25362",57,"M","USA",326.933333333333
"25363",29,"M","USA",326.95
"25364",36,"M","USA",326.95
"25365",35,"M","USA",327
"25366",30,"M","USA",327.033333333333
"25367",62,"M","MAR",327.05
"25368",30,"F","USA",327.066666666667
"25369",46,"F","USA",327.083333333333
"25370",42,"F","USA",327.083333333333
"25371",70,"M","USA",327.1
"25372",37,"M","USA",327.15
"25373",64,"M","JPN",327.166666666667
"25374",38,"M","USA",327.2
"25375",60,"M","JPN",327.2
"25376",28,"M","USA",327.216666666667
"25377",29,"F","USA",327.216666666667
"25378",29,"M","USA",327.216666666667
"25379",26,"F","USA",327.316666666667
"25380",30,"M","USA",327.316666666667
"25381",28,"F","USA",327.316666666667
"25382",41,"M","USA",327.35
"25383",60,"F","USA",327.366666666667
"25384",41,"F","USA",327.366666666667
"25385",26,"F","USA",327.366666666667
"25386",40,"F","USA",327.383333333333
"25387",74,"M","KOR",327.433333333333
"25388",39,"F","USA",327.433333333333
"25389",27,"M","USA",327.466666666667
"25390",30,"F","USA",327.5
"25391",27,"F","CAN",327.533333333333
"25392",65,"F","USA",327.55
"25393",70,"M","USA",327.55
"25394",73,"M","USA",327.633333333333
"25395",74,"F","JPN",327.683333333333
"25396",37,"F","USA",327.683333333333
"25397",41,"M","USA",327.783333333333
"25398",71,"M","USA",327.8
"25399",60,"F","USA",327.833333333333
"25400",39,"F","USA",327.866666666667
"25401",35,"F","USA",327.883333333333
"25402",56,"F","ITA",327.883333333333
"25403",22,"F","USA",327.883333333333
"25404",59,"M","USA",327.916666666667
"25405",58,"M","USA",328
"25406",48,"M","USA",328.016666666667
"25407",44,"M","USA",328.016666666667
"25408",65,"F","USA",328.033333333333
"25409",65,"F","USA",328.033333333333
"25410",39,"F","USA",328.033333333333
"25411",62,"F","USA",328.066666666667
"25412",41,"M","USA",328.083333333333
"25413",34,"F","USA",328.1
"25414",51,"M","JPN",328.133333333333
"25415",46,"M","USA",328.333333333333
"25416",40,"F","USA",328.35
"25417",51,"F","USA",328.416666666667
"25418",67,"F","USA",328.433333333333
"25419",53,"F","USA",328.466666666667
"25420",43,"F","USA",328.483333333333
"25421",33,"F","USA",328.5
"25422",59,"F","USA",328.516666666667
"25423",48,"F","USA",328.55
"25424",40,"F","USA",328.566666666667
"25425",51,"F","USA",328.616666666667
"25426",42,"M","USA",328.65
"25427",45,"M","USA",328.683333333333
"25428",29,"F","USA",328.716666666667
"25429",28,"F","USA",328.75
"25430",40,"M","USA",328.766666666667
"25431",61,"F","USA",328.8
"25432",46,"F","USA",328.8
"25433",41,"F","USA",328.816666666667
"25434",58,"F","CAN",328.816666666667
"25435",53,"M","USA",328.833333333333
"25436",36,"M","USA",328.883333333333
"25437",60,"F","USA",328.9
"25438",61,"F","USA",329
"25439",47,"M","USA",329.033333333333
"25440",25,"F","USA",329.05
"25441",48,"M","USA",329.05
"25442",64,"M","USA",329.05
"25443",52,"F","USA",329.05
"25444",70,"M","USA",329.083333333333
"25445",28,"F","USA",329.1
"25446",64,"M","USA",329.1
"25447",35,"F","MAS",329.133333333333
"25448",27,"F","USA",329.15
"25449",43,"M","USA",329.2
"25450",67,"F","USA",329.2
"25451",22,"F","USA",329.216666666667
"25452",20,"F","USA",329.216666666667
"25453",52,"M","GER",329.233333333333
"25454",61,"F","USA",329.266666666667
"25455",40,"M","MEX",329.283333333333
"25456",38,"M","USA",329.3
"25457",50,"M","ESP",329.316666666667
"25458",53,"F","USA",329.416666666667
"25459",34,"F","USA",329.5
"25460",18,"F","USA",329.516666666667
"25461",66,"M","USA",329.55
"25462",72,"M","USA",329.583333333333
"25463",24,"F","USA",329.6
"25464",33,"F","USA",329.6
"25465",69,"F","USA",329.616666666667
"25466",43,"M","USA",329.633333333333
"25467",28,"F","USA",329.666666666667
"25468",76,"M","USA",329.683333333333
"25469",57,"M","NZL",329.783333333333
"25470",81,"M","USA",329.816666666667
"25471",52,"M","MEX",329.816666666667
"25472",60,"F","USA",329.816666666667
"25473",52,"M","NZL",329.816666666667
"25474",57,"M","USA",329.833333333333
"25475",29,"F","USA",329.916666666667
"25476",55,"F","USA",329.933333333333
"25477",32,"M","USA",329.95
"25478",74,"M","USA",329.95
"25479",35,"F","USA",330
"25480",50,"F","USA",330
"25481",31,"M","USA",330
"25482",28,"F","USA",330
"25483",52,"M","CHN",330.016666666667
"25484",53,"F","USA",330.05
"25485",54,"F","USA",330.05
"25486",36,"M","USA",330.083333333333
"25487",46,"M","USA",330.133333333333
"25488",45,"F","USA",330.133333333333
"25489",48,"M","USA",330.15
"25490",49,"M","USA",330.15
"25491",27,"F","USA",330.15
"25492",22,"F","USA",330.166666666667
"25493",26,"F","USA",330.183333333333
"25494",35,"F","CAN",330.183333333333
"25495",36,"F","USA",330.283333333333
"25496",26,"F","USA",330.283333333333
"25497",57,"M","USA",330.333333333333
"25498",76,"M","SWE",330.35
"25499",60,"M","JPN",330.35
"25500",60,"M","JPN",330.35
"25501",34,"F","USA",330.416666666667
"25502",46,"F","USA",330.416666666667
"25503",70,"M","USA",330.45
"25504",32,"F","USA",330.5
"25505",36,"M","USA",330.633333333333
"25506",50,"M","USA",330.666666666667
"25507",71,"M","USA",330.7
"25508",39,"M","USA",330.716666666667
"25509",60,"M","USA",330.733333333333
"25510",37,"F","USA",330.75
"25511",28,"M","USA",330.883333333333
"25512",40,"M","USA",330.916666666667
"25513",37,"M","USA",330.966666666667
"25514",47,"M","USA",330.983333333333
"25515",27,"M","USA",330.983333333333
"25516",43,"F","USA",330.983333333333
"25517",73,"M","USA",331.016666666667
"25518",35,"M","USA",331.033333333333
"25519",25,"F","USA",331.05
"25520",23,"F","USA",331.066666666667
"25521",26,"M","USA",331.083333333333
"25522",36,"F","USA",331.15
"25523",31,"F","USA",331.15
"25524",66,"M","JPN",331.166666666667
"25525",70,"F","JPN",331.183333333333
"25526",27,"F","USA",331.216666666667
"25527",59,"F","USA",331.216666666667
"25528",43,"F","USA",331.266666666667
"25529",40,"F","USA",331.283333333333
"25530",30,"F","USA",331.316666666667
"25531",38,"M","USA",331.383333333333
"25532",25,"M","USA",331.383333333333
"25533",40,"F","USA",331.4
"25534",62,"M","USA",331.45
"25535",42,"M","USA",331.466666666667
"25536",40,"F","USA",331.466666666667
"25537",51,"F","USA",331.5
"25538",27,"F","USA",331.65
"25539",69,"M","GER",331.683333333333
"25540",21,"F","USA",331.716666666667
"25541",22,"F","USA",331.716666666667
"25542",41,"F","USA",331.716666666667
"25543",25,"F","USA",331.733333333333
"25544",43,"F","USA",331.75
"25545",43,"F","USA",331.766666666667
"25546",30,"F","USA",331.783333333333
"25547",48,"M","USA",331.8
"25548",56,"M","USA",331.8
"25549",48,"F","USA",331.816666666667
"25550",53,"M","USA",331.833333333333
"25551",34,"F","USA",331.9
"25552",65,"F","USA",331.9
"25553",28,"M","USA",331.9
"25554",50,"M","USA",331.916666666667
"25555",60,"M","CAN",331.916666666667
"25556",31,"F","USA",331.95
"25557",48,"F","USA",332.05
"25558",30,"F","USA",332.066666666667
"25559",59,"F","USA",332.083333333333
"25560",61,"M","KOR",332.1
"25561",49,"F","USA",332.1
"25562",39,"F","USA",332.116666666667
"25563",44,"M","USA",332.15
"25564",26,"F","USA",332.166666666667
"25565",39,"F","CAN",332.183333333333
"25566",23,"F","USA",332.283333333333
"25567",34,"F","USA",332.283333333333
"25568",35,"F","USA",332.3
"25569",51,"F","NED",332.3
"25570",64,"M","NED",332.316666666667
"25571",41,"M","USA",332.366666666667
"25572",67,"M","USA",332.383333333333
"25573",57,"F","USA",332.4
"25574",29,"M","USA",332.416666666667
"25575",25,"F","USA",332.45
"25576",32,"F","USA",332.45
"25577",49,"F","USA",332.466666666667
"25578",67,"M","USA",332.5
"25579",47,"F","USA",332.55
"25580",47,"F","USA",332.566666666667
"25581",55,"M","USA",332.633333333333
"25582",30,"F","USA",332.65
"25583",45,"F","ITA",332.666666666667
"25584",59,"M","USA",332.666666666667
"25585",47,"F","USA",332.716666666667
"25586",28,"F","USA",332.75
"25587",42,"M","USA",332.75
"25588",24,"M","USA",332.75
"25589",40,"F","CHN",332.8
"25590",37,"F","USA",332.8
"25591",43,"F","USA",332.9
"25592",46,"F","USA",332.95
"25593",27,"F","USA",332.966666666667
"25594",49,"F","AUT",332.983333333333
"25595",43,"F","USA",333.1
"25596",41,"M","USA",333.133333333333
"25597",52,"F","USA",333.133333333333
"25598",68,"F","JPN",333.216666666667
"25599",55,"F","USA",333.216666666667
"25600",26,"F","USA",333.25
"25601",31,"F","USA",333.266666666667
"25602",38,"F","USA",333.266666666667
"25603",24,"F","USA",333.333333333333
"25604",70,"F","USA",333.383333333333
"25605",63,"F","USA",333.416666666667
"25606",75,"M","USA",333.433333333333
"25607",57,"F","KOR",333.666666666667
"25608",46,"F","USA",333.683333333333
"25609",49,"F","USA",333.683333333333
"25610",72,"M","USA",333.7
"25611",41,"F","GBR",333.766666666667
"25612",39,"M","USA",333.833333333333
"25613",55,"F","USA",333.85
"25614",27,"F","USA",333.866666666667
"25615",27,"F","USA",333.866666666667
"25616",72,"M","USA",333.883333333333
"25617",25,"F","USA",333.9
"25618",21,"M","USA",333.9
"25619",40,"F","USA",333.933333333333
"25620",70,"M","USA",333.95
"25621",62,"M","USA",334.016666666667
"25622",62,"M","USA",334.016666666667
"25623",49,"F","USA",334.05
"25624",49,"F","USA",334.066666666667
"25625",25,"F","USA",334.083333333333
"25626",24,"F","USA",334.133333333333
"25627",40,"M","USA",334.183333333333
"25628",25,"M","USA",334.2
"25629",49,"M","CHN",334.216666666667
